#{"t_start": 1748828051.119742, "env_id": "MountainCar-v0"}
r,l,t
-90.0,90,66.123271
-161.0,161,66.186538
-160.0,160,66.259987
-200.0,200,66.34206
-92.0,92,66.379336
-89.0,89,66.414709
-163.0,163,66.483985
-86.0,86,66.525747
-84.0,84,66.584254
-84.0,84,66.627103
-85.0,85,66.660831
-166.0,166,66.758924
-85.0,85,66.812574
-200.0,200,66.902948
-121.0,121,66.952786
-88.0,88,66.987741
-200.0,200,67.074618
-168.0,168,67.14323
-115.0,115,67.189334
-161.0,161,67.274633
-172.0,172,67.350169
-154.0,154,67.412128
-86.0,86,67.446701
-91.0,91,67.483268
-200.0,200,67.562145
-100.0,100,67.602039
-92.0,92,67.639213
-159.0,159,67.70318
-88.0,88,67.738674
-92.0,92,67.776055
-158.0,158,67.839573
-88.0,88,67.875012
-156.0,156,67.937066
-92.0,92,67.972725
-174.0,174,68.041457
-156.0,156,68.10579
-155.0,155,68.1693
-114.0,114,68.215408
-143.0,143,68.273162
-160.0,160,68.337446
-87.0,87,68.371385
-111.0,111,68.415225
-89.0,89,68.451167
-119.0,119,68.499199
-141.0,141,68.555979
-158.0,158,68.619389
-161.0,161,68.684218
-93.0,93,68.721705
-151.0,151,68.782265
-123.0,123,68.829825
-94.0,94,68.867413
-159.0,159,68.932449
-91.0,91,68.969229
-150.0,150,69.029385
-136.0,136,69.083908
-186.0,186,69.158258
-155.0,155,69.218211
-181.0,181,69.288733
-174.0,174,69.357206
-117.0,117,69.402636
-110.0,110,69.446361
-165.0,165,69.512418
-155.0,155,69.574376
-147.0,147,69.632375
-123.0,123,69.680019
-149.0,149,69.73936
-114.0,114,69.785126
-107.0,107,69.827697
-128.0,128,69.879207
-118.0,118,69.926984
-111.0,111,69.971858
-158.0,158,70.035378
-163.0,163,70.099454
-114.0,114,70.143761
-110.0,110,70.186055
-146.0,146,70.243887
-113.0,113,70.287707
-87.0,87,70.321216
-125.0,125,70.369454
-91.0,91,70.40439
-161.0,161,70.466161
-116.0,116,70.511705
-99.0,99,70.551641
-200.0,200,70.632134
-120.0,120,70.680369
-90.0,90,70.716627
-150.0,150,70.776039
-87.0,87,70.80977
-90.0,90,70.845183
-152.0,152,70.90491
-90.0,90,70.940493
-188.0,188,71.014979
-144.0,144,71.071305
-190.0,190,71.151447
-181.0,181,71.244504
-151.0,151,71.306861
-107.0,107,71.349276
-114.0,114,71.393708
